Count,File Name,Type,District,ID,_1_XY,_2_XY,_3_XY,_4_XY,Position X,Position Y
1,District 2 Beta,Deluxe,?,"976, -4806","960, -4822","960, -4790","992, -4790","992, -4822",976.0000,-4806.0000
1,District 2 Beta,Deluxe,?,"976, -4838","960, -4854","960, -4822","992, -4822","992, -4854",976.0000,-4838.0000
1,District 2 Beta,Deluxe,?,"976, -5082","960, -5066","960, -5098","992, -5098","992, -5066",976.0000,-5082.0000
1,District 2 Beta,Deluxe,?,"976, -5114","960, -5098","960, -5130","992, -5130","992, -5098",976.0000,-5114.0000
1,District 4 Delta,Deluxe,?,"1744, 3616","1760, 3632","1760, 3600","1728, 3600","1728, 3632",1744.0000,3616.0000
1,District 4 Delta,Deluxe,?,"1744, 3648","1760, 3664","1760, 3632","1728, 3632","1728, 3664",1744.0000,3648.0000
1,District 4 Delta,Deluxe,?,"1744, 4944","1760, 4960","1760, 4928","1728, 4928","1728, 4960",1744.0000,4944.0000
1,District 4 Delta,Deluxe,?,"1744, 4976","1760, 4992","1760, 4960","1728, 4960","1728, 4992",1744.0000,4976.0000
1,District 4 Delta,Deluxe,?,"1744, 6272","1760, 6256","1760, 6288","1728, 6288","1728, 6256",1744.0000,6272.0000
1,District 4 Delta,Deluxe,?,"1744, 6304","1760, 6288","1760, 6320","1728, 6320","1728, 6288",1744.0000,6304.0000
1,District 4 Delta,Deluxe,?,"1776, 3616","1792, 3632","1792, 3600","1760, 3600","1760, 3632",1776.0000,3616.0000
1,District 4 Delta,Deluxe,?,"1776, 3648","1792, 3664","1792, 3632","1760, 3632","1760, 3664",1776.0000,3648.0000
1,District 4 Delta,Deluxe,?,"1776, 4944","1792, 4960","1792, 4928","1760, 4928","1760, 4960",1776.0000,4944.0000
1,District 4 Delta,Deluxe,?,"1776, 4976","1792, 4992","1792, 4960","1760, 4960","1760, 4992",1776.0000,4976.0000
1,District 4 Delta,Deluxe,?,"1776, 6272","1792, 6256","1792, 6288","1760, 6288","1760, 6256",1776.0000,6272.0000
1,District 4 Delta,Deluxe,?,"1776, 6304","1792, 6288","1792, 6320","1760, 6320","1760, 6288",1776.0000,6304.0000
1,District 4 Delta,Deluxe,?,"1920, 3712","1936, 3728","1936, 3696","1904, 3696","1904, 3728",1920.0000,3712.0000
1,District 4 Delta,Deluxe,?,"1920, 3744","1936, 3760","1936, 3728","1904, 3728","1904, 3760",1920.0000,3744.0000
1,District 4 Delta,Deluxe,?,"1952, 3712","1968, 3728","1968, 3696","1936, 3696","1936, 3728",1952.0000,3712.0000
1,District 4 Delta,Deluxe,?,"1952, 3744","1968, 3760","1968, 3728","1936, 3728","1936, 3760",1952.0000,3744.0000
1,District 4 Delta,Deluxe,?,"2224, 4080","2208, 4096","2208, 4064","2240, 4064","2240, 4096",2224.0000,4080.0000
1,District 4 Delta,Deluxe,?,"2224, 4112","2208, 4128","2208, 4096","2240, 4096","2240, 4128",2224.0000,4112.0000
1,District 4 Delta,Deluxe,?,"2224, 5808","2208, 5792","2208, 5824","2240, 5824","2240, 5792",2224.0000,5808.0000
1,District 4 Delta,Deluxe,?,"2224, 5840","2208, 5824","2208, 5856","2240, 5856","2240, 5824",2224.0000,5840.0000
1,District 4 Delta,Deluxe,?,"2256, 4080","2240, 4096","2240, 4064","2272, 4064","2272, 4096",2256.0000,4080.0000
1,District 4 Delta,Deluxe,?,"2256, 4112","2240, 4128","2240, 4096","2272, 4096","2272, 4128",2256.0000,4112.0000
1,District 4 Delta,Deluxe,?,"2256, 5808","2240, 5792","2240, 5824","2272, 5824","2272, 5792",2256.0000,5808.0000
1,District 4 Delta,Deluxe,?,"2256, 5840","2240, 5824","2240, 5856","2272, 5856","2272, 5824",2256.0000,5840.0000
1,District 4 Delta,Deluxe,?,"2448, 2416","2464, 2432","2464, 2400","2432, 2400","2432, 2432",2448.0000,2416.0000
1,District 4 Delta,Deluxe,?,"2448, 2448","2464, 2464","2464, 2432","2432, 2432","2432, 2464",2448.0000,2448.0000
1,District 4 Delta,Deluxe,?,"2448, 7472","2464, 7456","2464, 7488","2432, 7488","2432, 7456",2448.0000,7472.0000
1,District 4 Delta,Deluxe,?,"2448, 7504","2464, 7488","2464, 7520","2432, 7520","2432, 7488",2448.0000,7504.0000
1,District 4 Delta,Deluxe,?,"2480, 2416","2496, 2432","2496, 2400","2464, 2400","2464, 2432",2480.0000,2416.0000
1,District 4 Delta,Deluxe,?,"2480, 2448","2496, 2464","2496, 2432","2464, 2432","2464, 2464",2480.0000,2448.0000
1,District 4 Delta,Deluxe,?,"2480, 7472","2496, 7456","2496, 7488","2464, 7488","2464, 7456",2480.0000,7472.0000
1,District 4 Delta,Deluxe,?,"2480, 7504","2496, 7488","2496, 7520","2464, 7520","2464, 7488",2480.0000,7504.0000
1,District 4 Delta,Deluxe,?,"3104, 2544","3088, 2560","3088, 2528","3120, 2528","3120, 2560",3104.0000,2544.0000
1,District 4 Delta,Deluxe,?,"3104, 2576","3088, 2592","3088, 2560","3120, 2560","3120, 2592",3104.0000,2576.0000
1,District 4 Delta,Deluxe,?,"3136, 2544","3120, 2560","3120, 2528","3152, 2528","3152, 2560",3136.0000,2544.0000
1,District 4 Delta,Deluxe,?,"3136, 2576","3120, 2592","3120, 2560","3152, 2560","3152, 2592",3136.0000,2576.0000
1,District 4 Delta,Deluxe,?,"3280, 2416","3264, 2432","3264, 2400","3296, 2400","3296, 2432",3280.0000,2416.0000
1,District 4 Delta,Deluxe,?,"3280, 2448","3264, 2464","3264, 2432","3296, 2432","3296, 2464",3280.0000,2448.0000
1,District 4 Delta,Deluxe,?,"3280, 7472","3264, 7456","3264, 7488","3296, 7488","3296, 7456",3280.0000,7472.0000
1,District 4 Delta,Deluxe,?,"3280, 7504","3264, 7488","3264, 7520","3296, 7520","3296, 7488",3280.0000,7504.0000
1,District 4 Delta,Deluxe,?,"3312, 2416","3296, 2432","3296, 2400","3328, 2400","3328, 2432",3312.0000,2416.0000
1,District 4 Delta,Deluxe,?,"3312, 2448","3296, 2464","3296, 2432","3328, 2432","3328, 2464",3312.0000,2448.0000
1,District 4 Delta,Deluxe,?,"3312, 7472","3296, 7456","3296, 7488","3328, 7488","3328, 7456",3312.0000,7472.0000
1,District 4 Delta,Deluxe,?,"3312, 7504","3296, 7488","3296, 7520","3328, 7520","3328, 7488",3312.0000,7504.0000
1,District 4 Delta,Deluxe,?,"3504, 4080","3520, 4096","3520, 4064","3488, 4064","3488, 4096",3504.0000,4080.0000
1,District 4 Delta,Deluxe,?,"3504, 4112","3520, 4128","3520, 4096","3488, 4096","3488, 4128",3504.0000,4112.0000
1,District 4 Delta,Deluxe,?,"3504, 5808","3520, 5792","3520, 5824","3488, 5824","3488, 5792",3504.0000,5808.0000
1,District 4 Delta,Deluxe,?,"3504, 5840","3520, 5824","3520, 5856","3488, 5856","3488, 5824",3504.0000,5840.0000
1,District 4 Delta,Deluxe,?,"3536, 4080","3552, 4096","3552, 4064","3520, 4064","3520, 4096",3536.0000,4080.0000
1,District 4 Delta,Deluxe,?,"3536, 4112","3552, 4128","3552, 4096","3520, 4096","3520, 4128",3536.0000,4112.0000
1,District 4 Delta,Deluxe,?,"3536, 5808","3552, 5792","3552, 5824","3520, 5824","3520, 5792",3536.0000,5808.0000
1,District 4 Delta,Deluxe,?,"3536, 5840","3552, 5824","3552, 5856","3520, 5856","3520, 5824",3536.0000,5840.0000
1,District 4 Delta,Deluxe,?,"3984, 3616","3968, 3632","3968, 3600","4000, 3600","4000, 3632",3984.0000,3616.0000
1,District 4 Delta,Deluxe,?,"3984, 3648","3968, 3664","3968, 3632","4000, 3632","4000, 3664",3984.0000,3648.0000
1,District 4 Delta,Deluxe,?,"3984, 4944","3968, 4960","3968, 4928","4000, 4928","4000, 4960",3984.0000,4944.0000
1,District 4 Delta,Deluxe,?,"3984, 4976","3968, 4992","3968, 4960","4000, 4960","4000, 4992",3984.0000,4976.0000
1,District 4 Delta,Deluxe,?,"3984, 6272","3968, 6256","3968, 6288","4000, 6288","4000, 6256",3984.0000,6272.0000
1,District 4 Delta,Deluxe,?,"3984, 6304","3968, 6288","3968, 6320","4000, 6320","4000, 6288",3984.0000,6304.0000
1,District 4 Delta,Deluxe,?,"4016, 3616","4000, 3632","4000, 3600","4032, 3600","4032, 3632",4016.0000,3616.0000
1,District 4 Delta,Deluxe,?,"4016, 3648","4000, 3664","4000, 3632","4032, 3632","4032, 3664",4016.0000,3648.0000
1,District 4 Delta,Deluxe,?,"4016, 4944","4000, 4960","4000, 4928","4032, 4928","4032, 4960",4016.0000,4944.0000
1,District 4 Delta,Deluxe,?,"4016, 4976","4000, 4992","4000, 4960","4032, 4960","4032, 4992",4016.0000,4976.0000
1,District 4 Delta,Deluxe,?,"4016, 6272","4000, 6256","4000, 6288","4032, 6288","4032, 6256",4016.0000,6272.0000
1,District 4 Delta,Deluxe,?,"4016, 6304","4000, 6288","4000, 6320","4032, 6320","4032, 6288",4016.0000,6304.0000
1,District 4 Delta,Deluxe,?,"4384, 3280","4368, 3296","4368, 3264","4400, 3264","4400, 3296",4384.0000,3280.0000
1,District 4 Delta,Deluxe,?,"4384, 3312","4368, 3328","4368, 3296","4400, 3296","4400, 3328",4384.0000,3312.0000
1,District 4 Delta,Deluxe,?,"4384, 6608","4368, 6592","4368, 6624","4400, 6624","4400, 6592",4384.0000,6608.0000
1,District 4 Delta,Deluxe,?,"4384, 6640","4368, 6624","4368, 6656","4400, 6656","4400, 6624",4384.0000,6640.0000
1,District 4 Delta,Deluxe,?,"4416, 3280","4400, 3296","4400, 3264","4432, 3264","4432, 3296",4416.0000,3280.0000
1,District 4 Delta,Deluxe,?,"4416, 3312","4400, 3328","4400, 3296","4432, 3296","4432, 3328",4416.0000,3312.0000
1,District 4 Delta,Deluxe,?,"4416, 6608","4400, 6592","4400, 6624","4432, 6624","4432, 6592",4416.0000,6608.0000
1,District 4 Delta,Deluxe,?,"4416, 6640","4400, 6624","4400, 6656","4432, 6656","4432, 6624",4416.0000,6640.0000
1,District 4 Delta,Deluxe,?,"4560, 3152","4544, 3168","4544, 3136","4576, 3136","4576, 3168",4560.0000,3152.0000
1,District 4 Delta,Deluxe,?,"4560, 3184","4544, 3200","4544, 3168","4576, 3168","4576, 3200",4560.0000,3184.0000
1,District 4 Delta,Deluxe,?,"4560, 6736","4544, 6720","4544, 6752","4576, 6752","4576, 6720",4560.0000,6736.0000
1,District 4 Delta,Deluxe,?,"4560, 6768","4544, 6752","4544, 6784","4576, 6784","4576, 6752",4560.0000,6768.0000
1,District 4 Delta,Deluxe,?,"4592, 3152","4576, 3168","4576, 3136","4608, 3136","4608, 3168",4592.0000,3152.0000
1,District 4 Delta,Deluxe,?,"4592, 3184","4576, 3200","4576, 3168","4608, 3168","4608, 3200",4592.0000,3184.0000
1,District 4 Delta,Deluxe,?,"4592, 6736","4576, 6720","4576, 6752","4608, 6752","4608, 6720",4592.0000,6736.0000
1,District 4 Delta,Deluxe,?,"4592, 6768","4576, 6752","4576, 6784","4608, 6784","4608, 6752",4592.0000,6768.0000
1,District 4 Delta,Deluxe,?,"4784, 4806","4800, 4822","4800, 4790","4768, 4790","4768, 4822",4784.0000,4806.0000
1,District 4 Delta,Deluxe,?,"4784, 4838","4800, 4854","4800, 4822","4768, 4822","4768, 4854",4784.0000,4838.0000
1,District 4 Delta,Deluxe,?,"4784, 5082","4800, 5066","4800, 5098","4768, 5098","4768, 5066",4784.0000,5082.0000
1,District 4 Delta,Deluxe,?,"4784, 5114","4800, 5098","4800, 5130","4768, 5130","4768, 5098",4784.0000,5114.0000
1,District 4 Delta,Deluxe,?,"4816, 4806","4832, 4822","4832, 4790","4800, 4790","4800, 4822",4816.0000,4806.0000
1,District 4 Delta,Deluxe,?,"4816, 4838","4832, 4854","4832, 4822","4800, 4822","4800, 4854",4816.0000,4838.0000
1,District 4 Delta,Deluxe,?,"4816, 5082","4832, 5066","4832, 5098","4800, 5098","4800, 5066",4816.0000,5082.0000
1,District 4 Delta,Deluxe,?,"4816, 5114","4832, 5098","4832, 5130","4800, 5130","4800, 5098",4816.0000,5114.0000
1,District 4 Delta,Deluxe,?,"5088, 4478","5072, 4494","5072, 4462","5104, 4462","5104, 4494",5088.0000,4478.0000
1,District 4 Delta,Deluxe,?,"5088, 4510","5072, 4526","5072, 4494","5104, 4494","5104, 4526",5088.0000,4510.0000
1,District 4 Delta,Deluxe,?,"5088, 5410","5072, 5394","5072, 5426","5104, 5426","5104, 5394",5088.0000,5410.0000
1,District 4 Delta,Deluxe,?,"5088, 5442","5072, 5426","5072, 5458","5104, 5458","5104, 5426",5088.0000,5442.0000
1,District 4 Delta,Deluxe,?,"5120, 4478","5104, 4494","5104, 4462","5136, 4462","5136, 4494",5120.0000,4478.0000
1,District 4 Delta,Deluxe,?,"5120, 4510","5104, 4526","5104, 4494","5136, 4494","5136, 4526",5120.0000,4510.0000
1,District 4 Delta,Deluxe,?,"5120, 5410","5104, 5394","5104, 5426","5136, 5426","5136, 5394",5120.0000,5410.0000
1,District 4 Delta,Deluxe,?,"5120, 5442","5104, 5426","5104, 5458","5136, 5458","5136, 5426",5120.0000,5442.0000
1,District 4 Delta,Deluxe,?,"5264, 4352","5248, 4368","5248, 4336","5280, 4336","5280, 4368",5264.0000,4352.0000
1,District 4 Delta,Deluxe,?,"5264, 4384","5248, 4400","5248, 4368","5280, 4368","5280, 4400",5264.0000,4384.0000
1,District 4 Delta,Deluxe,?,"5264, 5536","5248, 5520","5248, 5552","5280, 5552","5280, 5520",5264.0000,5536.0000
1,District 4 Delta,Deluxe,?,"5264, 5568","5248, 5552","5248, 5584","5280, 5584","5280, 5552",5264.0000,5568.0000
1,District 4 Delta,Deluxe,?,"5296, 4352","5280, 4368","5280, 4336","5312, 4336","5312, 4368",5296.0000,4352.0000
1,District 4 Delta,Deluxe,?,"5296, 4384","5280, 4400","5280, 4368","5312, 4368","5312, 4400",5296.0000,4384.0000
1,District 4 Delta,Deluxe,?,"5296, 5536","5280, 5520","5280, 5552","5312, 5552","5312, 5520",5296.0000,5536.0000
1,District 4 Delta,Deluxe,?,"5296, 5568","5280, 5552","5280, 5584","5312, 5584","5312, 5552",5296.0000,5568.0000
1,District 7 Kappa,Deluxe,?,"-1744, -3616","-1760, -3632","-1760, -3600","-1728, -3600","-1728, -3632",-1744.0000,-3616.0000
1,District 7 Kappa,Deluxe,?,"-1744, -3648","-1760, -3664","-1760, -3632","-1728, -3632","-1728, -3664",-1744.0000,-3648.0000
1,District 7 Kappa,Deluxe,?,"-1744, -4944","-1760, -4928","-1760, -4960","-1728, -4960","-1728, -4928",-1744.0000,-4944.0000
1,District 7 Kappa,Deluxe,?,"-1744, -4976","-1760, -4960","-1760, -4992","-1728, -4992","-1728, -4960",-1744.0000,-4976.0000
1,District 7 Kappa,Deluxe,?,"-1744, -6272","-1760, -6256","-1760, -6288","-1728, -6288","-1728, -6256",-1744.0000,-6272.0000
1,District 7 Kappa,Deluxe,?,"-1744, -6304","-1760, -6288","-1760, -6320","-1728, -6320","-1728, -6288",-1744.0000,-6304.0000
1,District 7 Kappa,Deluxe,?,"-1776, -3616","-1792, -3632","-1792, -3600","-1760, -3600","-1760, -3632",-1776.0000,-3616.0000
1,District 7 Kappa,Deluxe,?,"-1776, -3648","-1792, -3664","-1792, -3632","-1760, -3632","-1760, -3664",-1776.0000,-3648.0000
1,District 7 Kappa,Deluxe,?,"-1776, -4944","-1792, -4928","-1792, -4960","-1760, -4960","-1760, -4928",-1776.0000,-4944.0000
1,District 7 Kappa,Deluxe,?,"-1776, -4976","-1792, -4960","-1792, -4992","-1760, -4992","-1760, -4960",-1776.0000,-4976.0000
1,District 7 Kappa,Deluxe,?,"-1776, -6272","-1792, -6256","-1792, -6288","-1760, -6288","-1760, -6256",-1776.0000,-6272.0000
1,District 7 Kappa,Deluxe,?,"-1776, -6304","-1792, -6288","-1792, -6320","-1760, -6320","-1760, -6288",-1776.0000,-6304.0000
1,District 7 Kappa,Deluxe,?,"-1920, -3712","-1936, -3728","-1936, -3696","-1904, -3696","-1904, -3728",-1920.0000,-3712.0000
1,District 7 Kappa,Deluxe,?,"-1920, -3744","-1936, -3760","-1936, -3728","-1904, -3728","-1904, -3760",-1920.0000,-3744.0000
1,District 7 Kappa,Deluxe,?,"-1952, -3712","-1968, -3728","-1968, -3696","-1936, -3696","-1936, -3728",-1952.0000,-3712.0000
1,District 7 Kappa,Deluxe,?,"-1952, -3744","-1968, -3760","-1968, -3728","-1936, -3728","-1936, -3760",-1952.0000,-3744.0000
1,District 7 Kappa,Deluxe,?,"-2224, -4080","-2208, -4096","-2208, -4064","-2240, -4064","-2240, -4096",-2224.0000,-4080.0000
1,District 7 Kappa,Deluxe,?,"-2224, -4112","-2208, -4128","-2208, -4096","-2240, -4096","-2240, -4128",-2224.0000,-4112.0000
1,District 7 Kappa,Deluxe,?,"-2224, -5808","-2208, -5792","-2208, -5824","-2240, -5824","-2240, -5792",-2224.0000,-5808.0000
1,District 7 Kappa,Deluxe,?,"-2224, -5840","-2208, -5824","-2208, -5856","-2240, -5856","-2240, -5824",-2224.0000,-5840.0000
1,District 7 Kappa,Deluxe,?,"-2256, -4080","-2240, -4096","-2240, -4064","-2272, -4064","-2272, -4096",-2256.0000,-4080.0000
1,District 7 Kappa,Deluxe,?,"-2256, -4112","-2240, -4128","-2240, -4096","-2272, -4096","-2272, -4128",-2256.0000,-4112.0000
1,District 7 Kappa,Deluxe,?,"-2256, -5808","-2240, -5792","-2240, -5824","-2272, -5824","-2272, -5792",-2256.0000,-5808.0000
1,District 7 Kappa,Deluxe,?,"-2256, -5840","-2240, -5824","-2240, -5856","-2272, -5856","-2272, -5824",-2256.0000,-5840.0000
1,District 7 Kappa,Deluxe,?,"-2448, -2416","-2464, -2432","-2464, -2400","-2432, -2400","-2432, -2432",-2448.0000,-2416.0000
1,District 7 Kappa,Deluxe,?,"-2448, -2448","-2464, -2464","-2464, -2432","-2432, -2432","-2432, -2464",-2448.0000,-2448.0000
1,District 7 Kappa,Deluxe,?,"-2448, -7472","-2464, -7456","-2464, -7488","-2432, -7488","-2432, -7456",-2448.0000,-7472.0000
1,District 7 Kappa,Deluxe,?,"-2448, -7504","-2464, -7488","-2464, -7520","-2432, -7520","-2432, -7488",-2448.0000,-7504.0000
1,District 7 Kappa,Deluxe,?,"-2480, -2416","-2496, -2432","-2496, -2400","-2464, -2400","-2464, -2432",-2480.0000,-2416.0000
1,District 7 Kappa,Deluxe,?,"-2480, -2448","-2496, -2464","-2496, -2432","-2464, -2432","-2464, -2464",-2480.0000,-2448.0000
1,District 7 Kappa,Deluxe,?,"-2480, -7472","-2496, -7456","-2496, -7488","-2464, -7488","-2464, -7456",-2480.0000,-7472.0000
1,District 7 Kappa,Deluxe,?,"-2480, -7504","-2496, -7488","-2496, -7520","-2464, -7520","-2464, -7488",-2480.0000,-7504.0000
1,District 7 Kappa,Deluxe,?,"-2624, -2544","-2640, -2560","-2640, -2528","-2608, -2528","-2608, -2560",-2624.0000,-2544.0000
1,District 7 Kappa,Deluxe,?,"-2624, -2576","-2640, -2592","-2640, -2560","-2608, -2560","-2608, -2592",-2624.0000,-2576.0000
1,District 7 Kappa,Deluxe,?,"-2656, -2544","-2672, -2560","-2672, -2528","-2640, -2528","-2640, -2560",-2656.0000,-2544.0000
1,District 7 Kappa,Deluxe,?,"-2656, -2576","-2672, -2592","-2672, -2560","-2640, -2560","-2640, -2592",-2656.0000,-2576.0000
1,District 7 Kappa,Deluxe,?,"-3104, -2544","-3088, -2560","-3088, -2528","-3120, -2528","-3120, -2560",-3104.0000,-2544.0000
1,District 7 Kappa,Deluxe,?,"-3104, -2576","-3088, -2592","-3088, -2560","-3120, -2560","-3120, -2592",-3104.0000,-2576.0000
1,District 7 Kappa,Deluxe,?,"-3136, -2544","-3120, -2560","-3120, -2528","-3152, -2528","-3152, -2560",-3136.0000,-2544.0000
1,District 7 Kappa,Deluxe,?,"-3136, -2576","-3120, -2592","-3120, -2560","-3152, -2560","-3152, -2592",-3136.0000,-2576.0000
1,District 7 Kappa,Deluxe,?,"-3280, -2416","-3264, -2432","-3264, -2400","-3296, -2400","-3296, -2432",-3280.0000,-2416.0000
1,District 7 Kappa,Deluxe,?,"-3280, -2448","-3264, -2464","-3264, -2432","-3296, -2432","-3296, -2464",-3280.0000,-2448.0000
1,District 7 Kappa,Deluxe,?,"-3280, -7472","-3264, -7456","-3264, -7488","-3296, -7488","-3296, -7456",-3280.0000,-7472.0000
1,District 7 Kappa,Deluxe,?,"-3280, -7504","-3264, -7488","-3264, -7520","-3296, -7520","-3296, -7488",-3280.0000,-7504.0000
1,District 7 Kappa,Deluxe,?,"-3312, -2416","-3296, -2432","-3296, -2400","-3328, -2400","-3328, -2432",-3312.0000,-2416.0000
1,District 7 Kappa,Deluxe,?,"-3312, -2448","-3296, -2464","-3296, -2432","-3328, -2432","-3328, -2464",-3312.0000,-2448.0000
1,District 7 Kappa,Deluxe,?,"-3312, -7472","-3296, -7456","-3296, -7488","-3328, -7488","-3328, -7456",-3312.0000,-7472.0000
1,District 7 Kappa,Deluxe,?,"-3312, -7504","-3296, -7488","-3296, -7520","-3328, -7520","-3328, -7488",-3312.0000,-7504.0000
1,District 7 Kappa,Deluxe,?,"-3504, -4080","-3520, -4096","-3520, -4064","-3488, -4064","-3488, -4096",-3504.0000,-4080.0000
1,District 7 Kappa,Deluxe,?,"-3504, -4112","-3520, -4128","-3520, -4096","-3488, -4096","-3488, -4128",-3504.0000,-4112.0000
1,District 7 Kappa,Deluxe,?,"-3504, -5808","-3520, -5792","-3520, -5824","-3488, -5824","-3488, -5792",-3504.0000,-5808.0000
1,District 7 Kappa,Deluxe,?,"-3504, -5840","-3520, -5824","-3520, -5856","-3488, -5856","-3488, -5824",-3504.0000,-5840.0000
1,District 7 Kappa,Deluxe,?,"-3536, -4080","-3552, -4096","-3552, -4064","-3520, -4064","-3520, -4096",-3536.0000,-4080.0000
1,District 7 Kappa,Deluxe,?,"-3536, -4112","-3552, -4128","-3552, -4096","-3520, -4096","-3520, -4128",-3536.0000,-4112.0000
1,District 7 Kappa,Deluxe,?,"-3536, -5808","-3552, -5792","-3552, -5824","-3520, -5824","-3520, -5792",-3536.0000,-5808.0000
1,District 7 Kappa,Deluxe,?,"-3536, -5840","-3552, -5824","-3552, -5856","-3520, -5856","-3520, -5824",-3536.0000,-5840.0000
1,District 7 Kappa,Deluxe,?,"-3808, -3752","-3792, -3768","-3792, -3736","-3824, -3736","-3824, -3768",-3808.0000,-3752.0000
1,District 7 Kappa,Deluxe,?,"-3808, -3784","-3792, -3800","-3792, -3768","-3824, -3768","-3824, -3800",-3808.0000,-3784.0000
1,District 7 Kappa,Deluxe,?,"-3840, -3752","-3824, -3768","-3824, -3736","-3856, -3736","-3856, -3768",-3840.0000,-3752.0000
1,District 7 Kappa,Deluxe,?,"-3840, -3784","-3824, -3800","-3824, -3768","-3856, -3768","-3856, -3800",-3840.0000,-3784.0000
1,District 7 Kappa,Deluxe,?,"-3984, -3616","-3968, -3632","-3968, -3600","-4000, -3600","-4000, -3632",-3984.0000,-3616.0000
1,District 7 Kappa,Deluxe,?,"-3984, -3648","-3968, -3664","-3968, -3632","-4000, -3632","-4000, -3664",-3984.0000,-3648.0000
1,District 7 Kappa,Deluxe,?,"-3984, -4944","-4000, -4928","-4000, -4960","-3968, -4960","-3968, -4928",-3984.0000,-4944.0000
1,District 7 Kappa,Deluxe,?,"-3984, -4976","-4000, -4960","-4000, -4992","-3968, -4992","-3968, -4960",-3984.0000,-4976.0000
